,tweet_id,lat,lon,content,location,user,raw_source,data_point,time,location_final
8.38949E+17,8.38949E+17,,,"""online betting site Ladbrokes is giving 2-1 odds that President Trump will be replaced this year"" - same as 2021 https://t.co/4ox7PuRy6p","Boston, MA",55966673,"{'created_at': 'Tue Mar 07 03:06:30 +0000 2017', 'id': 838948947506900992, 'id_str': '838948947506900992', 'text': '""online betting site Ladbrokes is giving 2-1 odds that President Trump will be replaced this year"" - same as 2021 https://t.co/4ox7PuRy6p', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4ox7PuRy6p', 'expanded_url': 'https://politicalwire.com/2017/03/05/many-bettors-dont-think-trump-will-last/?utm_content=buffer571e9&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer', 'display_url': 'politicalwire.com/2017/03/05/man…', 'indices': [114, 137]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 55966673, 'id_str': '55966673', 'name': 'Ron Fein', 'screen_name': 'ronfein', 'location': 'Boston, MA', 'description': 'Legal Director @FSFP. Lead counsel, https://t.co/LniUdRlyM2 & for case to #endsuperpacs. Constitutional law, $ in politics, corp. personhood. Tweets personal.', 'url': 'https://t.co/VkT5D2KGNX', 'entities': {'url': {'urls': [{'url': 'https://t.co/VkT5D2KGNX', 'expanded_url': 'http://www.freespeechforpeople.org', 'display_url': 'freespeechforpeople.org', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/LniUdRlyM2', 'expanded_url': 'http://impeachdonaldtrumpnow.org', 'display_url': 'impeachdonaldtrumpnow.org', 'indices': [36, 59]}]}}, 'protected': False, 'followers_count': 967, 'friends_count': 82, 'listed_count': 40, 'created_at': 'Sun Jul 12 00:01:40 +0000 2009', 'favourites_count': 634, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1774, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/577288725178101760/TeXKXaMv.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/577288725178101760/TeXKXaMv.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/558106276672987136/p_9ABZAp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/558106276672987136/p_9ABZAp_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/55966673/1485353811', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",none,Tue Mar 07 03:06:30 +0000 2017,"Boston, MA"
8.38949E+17,8.38949E+17,,,Trump talks to Abe. It would be nice if Trump would talk to his people. https://t.co/8Ikn2p3WfA,"Boston, MA",40685489,"{'created_at': 'Tue Mar 07 03:06:19 +0000 2017', 'id': 838948899117203456, 'id_str': '838948899117203456', 'text': 'Trump talks to Abe. It would be nice if Trump would talk to his people. https://t.co/8Ikn2p3WfA', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8Ikn2p3WfA', 'expanded_url': 'https://twitter.com/selangormedia/status/838947702515720192', 'display_url': 'twitter.com/selangormedia/…', 'indices': [72, 95]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 40685489, 'id_str': '40685489', 'name': 'Darcy Jae', 'screen_name': 'darcyjae', 'location': 'Boston, MA', 'description': 'Writer, reader, historian, nerd, marketer, mom. ❄️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 376, 'friends_count': 466, 'listed_count': 15, 'created_at': 'Sun May 17 16:19:48 +0000 2009', 'favourites_count': 12684, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 3622, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/835533780152696832/pBZWyrMp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/835533780152696832/pBZWyrMp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/40685489/1471972834', 'profile_link_color': '4F1C99', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 838947702515720192, 'quoted_status_id_str': '838947702515720192', 'quoted_status': {'created_at': 'Tue Mar 07 03:01:33 +0000 2017', 'id': 838947702515720192, 'id_str': '838947702515720192', 'text': '""North Korea: leader Kim supervised missile tests, Trump talks to Japan’s Abe"" https://t.co/ZaSVGjpp3y', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZaSVGjpp3y', 'expanded_url': 'https://asiancorrespondent.com/2017/03/north-korea-leader-kim-supervised-missile-tests-trump-talks-japans-abe/', 'display_url': 'asiancorrespondent.com/2017/03/north-…', 'indices': [79, 102]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3222908486, 'id_str': '3222908486', 'name': 'Selangor Media Group', 'screen_name': 'selangormedia', 'location': 'Selangor', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 280, 'friends_count': 154, 'listed_count': 9, 'created_at': 'Fri May 22 03:35:23 +0000 2015', 'favourites_count': 3, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 23963, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/753537143801122816/Atfv-wOr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/753537143801122816/Atfv-wOr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3222908486/1432272531', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",none,Tue Mar 07 03:06:19 +0000 2017,"Boston, MA"
8.38949E+17,8.38949E+17,,,RT @BostonGlobe: Monday was the seventh straight day that President Trump’s press secretary declined to hold a televised briefing. https://…,"Washington, DC",497478603,"{'created_at': 'Tue Mar 07 03:06:09 +0000 2017', 'id': 838948857916571650, 'id_str': '838948857916571650', 'text': 'RT @BostonGlobe: Monday was the seventh straight day that President Trump’s press secretary declined to hold a televised briefing. https://…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BostonGlobe', 'name': 'The Boston Globe', 'id': 95431448, 'id_str': '95431448', 'indices': [3, 15]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 497478603, 'id_str': '497478603', 'name': 'Rachel Hopmayer', 'screen_name': 'rmhopmayer', 'location': 'Washington, DC', 'description': 'Journalism and Marketing @AmericanU | Boston native. Professional people-person. Sports and salt water savvy | All views = my own', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 701, 'friends_count': 761, 'listed_count': 12, 'created_at': 'Mon Feb 20 01:37:04 +0000 2012', 'favourites_count': 32391, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 19147, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '08064F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/838462415218032645/Z4Tmu96L_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/838462415218032645/Z4Tmu96L_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/497478603/1478360735', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue Mar 07 02:59:04 +0000 2017', 'id': 838947077786898432, 'id_str': '838947077786898432', 'text': 'Monday was the seventh straight day that President Trump’s press secretary declined to hold a televised briefing.… https://t.co/dbKp24kXKw', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dbKp24kXKw', 'expanded_url': 'https://twitter.com/i/web/status/838947077786898432', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [115, 138]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 95431448, 'id_str': '95431448', 'name': 'The Boston Globe', 'screen_name': 'BostonGlobe', 'location': 'Boston, MA', 'description': ""Boston and New England's leading source for breaking news and analysis, with coverage from across the world. Follow our journalists: https://t.co/KPOiZTQG87"", 'url': 'http://t.co/g2XphqdJIo', 'entities': {'url': {'urls': [{'url': 'http://t.co/g2XphqdJIo', 'expanded_url': 'http://bostonglobe.com', 'display_url': 'bostonglobe.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/KPOiZTQG87', 'expanded_url': 'https://twitter.com/BostonGlobe/lists/globe-journalists', 'display_url': 'twitter.com/BostonGlobe/li…', 'indices': [133, 156]}]}}, 'protected': False, 'followers_count': 608892, 'friends_count': 1236, 'listed_count': 9627, 'created_at': 'Tue Dec 08 14:33:38 +0000 2009', 'favourites_count': 330, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 225973, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000003877254/c79663e95d0e284ce165db703dffd474.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000003877254/c79663e95d0e284ce165db703dffd474.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/586570157734019072/Qxz1LIIM_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/586570157734019072/Qxz1LIIM_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/95431448/1486691881', 'profile_link_color': '050505', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 13, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",none,Tue Mar 07 03:06:09 +0000 2017,Washington DC
8.38949E+17,8.38949E+17,,,I liked a @YouTube video https://t.co/vQVjBtatkz Zombiefied Anti-Trump Protester Goes NUTS!,"North Andover, MA",1311898872,"{'created_at': 'Tue Mar 07 03:05:26 +0000 2017', 'id': 838948678907879425, 'id_str': '838948678907879425', 'text': 'I liked a @YouTube video https://t.co/vQVjBtatkz Zombiefied Anti-Trump Protester Goes NUTS!', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [10, 18]}], 'urls': [{'url': 'https://t.co/vQVjBtatkz', 'expanded_url': 'http://youtu.be/fmLfCHF3skk?a', 'display_url': 'youtu.be/fmLfCHF3skk?a', 'indices': [25, 48]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1311898872, 'id_str': '1311898872', 'name': 'Will Parker', 'screen_name': 'Over9000dudeman', 'location': 'North Andover, MA', 'description': ""We don't do the same drugs no more"", 'url': 'https://t.co/gEsngULkMF', 'entities': {'url': {'urls': [{'url': 'https://t.co/gEsngULkMF', 'expanded_url': 'https://www.youtube.com/channel/UCiE1uLiuEhB7flkuFtNrhKg', 'display_url': 'youtube.com/channel/UCiE1u…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 37, 'friends_count': 60, 'listed_count': 0, 'created_at': 'Thu Mar 28 22:41:36 +0000 2013', 'favourites_count': 77, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 306, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/795001065800421376/g-AHJfsC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/795001065800421376/g-AHJfsC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1311898872/1478378000', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",none,Tue Mar 07 03:05:26 +0000 2017,"North Andover, MA"
8.38949E+17,8.38949E+17,,,"RT @jacklgoldsmith: Trump’s Revised Refugee &amp; Visa Order: A Quick and Dirty Analysis, by @benjaminwittes https://t.co/3ZrTVTARwD  Bottom li…",Washington DC USA,16327826,"{'created_at': 'Tue Mar 07 03:07:34 +0000 2017', 'id': 838949213614534660, 'id_str': '838949213614534660', 'text': 'RT @jacklgoldsmith: Trump’s Revised Refugee &amp; Visa Order: A Quick and Dirty Analysis, by @benjaminwittes https://t.co/3ZrTVTARwD  Bottom li…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jacklgoldsmith', 'name': 'Jack Goldsmith', 'id': 1355181415, 'id_str': '1355181415', 'indices': [3, 18]}, {'screen_name': 'benjaminwittes', 'name': 'Benjamin Wittes', 'id': 186667011, 'id_str': '186667011', 'indices': [93, 108]}], 'urls': [{'url': 'https://t.co/3ZrTVTARwD', 'expanded_url': 'http://www.lawfareblog.com/trumps-revised-refugee-and-visa-order-quick-and-dirty-analysis', 'display_url': 'lawfareblog.com/trumps-revised…', 'indices': [109, 132]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 16327826, 'id_str': '16327826', 'name': 'Kenneth Anderson', 'screen_name': 'kennethanderson', 'location': 'Washington DC USA', 'description': 'Law prof American University, author of Living With the UN: American Responsibilities and International Order', 'url': 'http://t.co/pBEZGjxYa0', 'entities': {'url': {'urls': [{'url': 'http://t.co/pBEZGjxYa0', 'expanded_url': 'http://amazon.com/author/kenneth.anderson', 'display_url': 'amazon.com/author/kenneth…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1787, 'friends_count': 717, 'listed_count': 301, 'created_at': 'Wed Sep 17 13:28:27 +0000 2008', 'favourites_count': 9133, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 29553, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1465041349/andersonk_portrait_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1465041349/andersonk_portrait_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue Mar 07 01:49:30 +0000 2017', 'id': 838929568727719937, 'id_str': '838929568727719937', 'text': 'Trump’s Revised Refugee &amp; Visa Order: A Quick and Dirty Analysis, by @benjaminwittes https://t.co/3ZrTVTARwD  Bottom line: ""Trump blinked.""', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'benjaminwittes', 'name': 'Benjamin Wittes', 'id': 186667011, 'id_str': '186667011', 'indices': [73, 88]}], 'urls': [{'url': 'https://t.co/3ZrTVTARwD', 'expanded_url': 'http://www.lawfareblog.com/trumps-revised-refugee-and-visa-order-quick-and-dirty-analysis', 'display_url': 'lawfareblog.com/trumps-revised…', 'indices': [89, 112]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1355181415, 'id_str': '1355181415', 'name': 'Jack Goldsmith', 'screen_name': 'jacklgoldsmith', 'location': 'Cambridge, MA', 'description': 'Professor @Harvard_Law, Senior Fellow @HooverInst, Co-Founder @Lawfareblog', 'url': 'http://t.co/IW9Jo5MXdE', 'entities': {'url': {'urls': [{'url': 'http://t.co/IW9Jo5MXdE', 'expanded_url': 'http://jackgoldsmith.org', 'display_url': 'jackgoldsmith.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 13412, 'friends_count': 180, 'listed_count': 309, 'created_at': 'Mon Apr 15 19:40:30 +0000 2013', 'favourites_count': 224, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 3207, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/667050831049420800/R-o5QppH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/667050831049420800/R-o5QppH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1355181415/1487109391', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 6, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",none,Tue Mar 07 03:07:34 +0000 2017,Washington DC
